Date,Year,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
1/4/2008,2008,3093,881,3182,3107
1/5/2008,2008,3131,881,3284,3120
1/6/2008,2008,3146,881,3300,3120
1/7/2008,2008,3231,881,3300,3120
1/8/2008,2008,3231,881,3300,3120
1/9/2008,2008,3231,881,3289,3114
1/10/2008,2008,3231,881,3281,3107
1/11/2008,2008,3231,881,3273,3100
1/12/2008,2008,3231,881,3265,3093
1/13/2008,2008,3146,881,3254,3086
1/14/2008,2008,3146,881,3246,3080
1/15/2008,2008,3146,881,3233,3073
1/16/2008,2008,3142,881,3227,3067
1/17/2008,2008,3142,881,3214,3060
1/18/2008,2008,3138,881,3203,3053
1/19/2008,2008,3134,881,3190,3046
1/20/2008,2008,3128,881,3176,3040
1/21/2008,2008,3124,881,3163,3033
1/22/2008,2008,3121,881,3150,3027
1/23/2008,2008,3118,881,3136,3020
1/24/2008,2008,3114,880,3123,3013
1/25/2008,2008,3108,878,3110,3006
1/26/2008,2008,3101,877,3096,2999
1/27/2008,2008,3095,875,3082,2992
1/28/2008,2008,3090,874,3070,2986
1/29/2008,2008,3085,872,3058,2979
1/30/2008,2008,3077,871,3046,2973
1/31/2008,2008,3069,869,3034,2966
2/1/2008,2008,3061,867,3022,2960
2/2/2008,2008,3054,865,3010,2953
2/3/2008,2008,3048,862,2998,2947
2/4/2008,2008,3041,859,2986,2940
2/5/2008,2008,3035,856,2974,2934
2/6/2008,2008,3031,853,2962,2927
2/7/2008,2008,3025,851,2950,2921
2/8/2008,2008,3018,849,2938,2914
2/9/2008,2008,3015,847,2926,2908
2/10/2008,2008,3012,845,2914,2921
2/11/2008,2008,3009,842,2902,2921
2/12/2008,2008,3005,839,2890,2914
2/13/2008,2008,3002,836,2878,2908
2/14/2008,2008,2999,833,2866,2901
2/15/2008,2008,2995,830,2854,2895
2/16/2008,2008,2995,830,2854,2895
2/17/2008,2008,2982,825,2831,2882
2/18/2008,2008,2979,822,2819,2874
2/19/2008,2008,2973,819,2807,2867
2/20/2008,2008,2966,816,2794,2861
2/21/2008,2008,2960,813,2780,2855
2/22/2008,2008,2953,810,2767,2848
2/23/2008,2008,2944,807,2755,2842
2/24/2008,2008,2934,804,2743,2836
2/25/2008,2008,2924,800,2730,2830
2/26/2008,2008,2915,797,2718,2823
2/27/2008,2008,2886,794,2705,2817
2/28/2008,2008,2851,791,2720,2810
2/29/2008,2008,2826,788,2726,2802
3/1/2008,2008,2801,785,2732,2793
3/2/2008,2008,2776,782,2738,2782
3/3/2008,2008,2752,779,2743,2771
3/4/2008,2008,2727,776,2749,2760
3/5/2008,2008,2703,773,2755,2747
3/6/2008,2008,2678,770,2761,2734
3/7/2008,2008,2654,767,2767,2721
3/8/2008,2008,2627,764,2773,2708
3/9/2008,2008,2603,761,2779,2695
3/10/2008,2008,2577,758,2784,2681
3/11/2008,2008,2550,755,2790,2668
3/12/2008,2008,2533,752,2796,2654
3/13/2008,2008,2527,749,2803,2640
3/14/2008,2008,2518,753,2819,2627
3/15/2008,2008,2504,758,2839,2615
3/16/2008,2008,2487,758,2851,2603
3/17/2008,2008,2464,758,2868,2591
3/18/2008,2008,2441,758,2884,2579
3/19/2008,2008,2415,758,2898,2567
3/20/2008,2008,2393,758,2912,2555
3/21/2008,2008,2452,758,2930,2545
3/22/2008,2008,2481,764,3002,2545
3/23/2008,2008,2484,769,3010,2538
3/24/2008,2008,2484,769,3002,2528
3/25/2008,2008,2481,769,2992,2518
3/26/2008,2008,2501,768,2982,2506
3/27/2008,2008,2501,767,2970,2496
3/28/2008,2008,2501,766,2958,2481
3/29/2008,2008,2498,764,2946,2469
3/30/2008,2008,2495,761,2934,2457
3/31/2008,2008,2492,759,2922,2445
4/1/2008,2008,2487,756,2910,2434
4/2/2008,2008,2484,754,2898,2424
4/3/2008,2008,2478,752,2886,2415
4/4/2008,2008,2475,750,2874,2405
4/5/2008,2008,2469,748,2862,2394
4/6/2008,2008,2464,746,2850,2382
4/7/2008,2008,2458,744,2839,2371
4/8/2008,2008,2449,742,2827,2360
4/9/2008,2008,2441,740,2815,2349
4/10/2008,2008,2432,738,2803,2338
4/11/2008,2008,2424,736,2788,2325
4/12/2008,2008,2415,733,2774,2314
4/13/2008,2008,2407,730,2759,2302
4/14/2008,2008,2398,727,2745,2291
4/15/2008,2008,2393,724,2730,2280
4/16/2008,2008,2384,721,2715,2268
4/17/2008,2008,2376,718,2701,2256
4/18/2008,2008,2367,715,2686,2245
4/19/2008,2008,2359,712,2671,2233
4/20/2008,2008,2351,709,2657,2222
4/21/2008,2008,2342,706,2642,2211
4/22/2008,2008,2337,703,2628,2200
4/23/2008,2008,2331,700,2613,2189
4/24/2008,2008,2326,697,2599,2178
4/25/2008,2008,2320,694,2584,2166
4/26/2008,2008,2312,691,2569,2155
4/27/2008,2008,2304,688,2554,2144
4/28/2008,2008,2295,685,2538,2132
4/29/2008,2008,2287,682,2520,2121
4/30/2008,2008,2279,679,2505,2110
5/1/2008,2008,2257,676,2489,2099
5/2/2008,2008,2219,673,2501,2088
5/3/2008,2008,2182,670,2515,2077
5/4/2008,2008,2145,667,2528,2066
5/5/2008,2008,2111,664,2542,2056
5/6/2008,2008,2072,661,2557,2045
5/7/2008,2008,2036,658,2571,2034
5/8/2008,2008,2000,655,2587,2023
5/9/2008,2008,1962,652,2601,2010
5/10/2008,2008,1926,649,2616,1998
5/11/2008,2008,1908,646,2630,1985
5/12/2008,2008,1872,643,2644,1973
5/13/2008,2008,1821,640,2657,1964
5/14/2008,2008,1769,637,2667,1964
5/15/2008,2008,1716,634,2680,1969
5/16/2008,2008,1662,631,2690,1969
5/17/2008,2008,1608,628,2701,1971
5/18/2008,2008,1557,625,2711,1975
5/19/2008,2008,1504,622,2722,1979
5/20/2008,2008,1452,619,2732,1983
5/21/2008,2008,1400,616,2743,1987
5/22/2008,2008,1420,613,2755,1991
5/23/2008,2008,1377,610,2765,1996
5/24/2008,2008,1325,607,2775,2000
5/25/2008,2008,1273,604,2786,2004
5/26/2008,2008,1221,601,2794,2008
5/27/2008,2008,1168,598,2805,2012
5/28/2008,2008,1115,595,2815,2017
5/29/2008,2008,1063,592,2825,2021
5/30/2008,2008,1011,589,2835,2025
5/31/2008,2008,958,586,2845,2030
6/1/2008,2008,945,583,2854,2034
6/2/2008,2008,927,580,2839,2038
6/3/2008,2008,909,577,2823,2042
6/4/2008,2008,891,574,2808,2047
6/5/2008,2008,873,571,2794,2052
6/6/2008,2008,853,568,2778,2056
6/7/2008,2008,832,565,2761,2060
6/8/2008,2008,812,562,2745,2065
6/9/2008,2008,801,559,2728,2069
6/10/2008,2008,800,556,2711,2069
6/11/2008,2008,797,553,2692,2062
6/12/2008,2008,794,550,2674,2062
6/13/2008,2008,790,547,2657,2056
6/14/2008,2008,786,544,2644,2049
6/15/2008,2008,782,541,2626,2042
6/16/2008,2008,776,538,2609,2034
6/17/2008,2008,771,535,2591,2026
6/18/2008,2008,766,532,2573,2018
6/19/2008,2008,760,529,2555,2009
6/20/2008,2008,755,526,2536,2000
6/21/2008,2008,749,523,2517,1992
6/22/2008,2008,763,525,2567,2036
6/23/2008,2008,763,525,2552,2030
6/24/2008,2008,757,523,2532,2023
6/25/2008,2008,752,520,2515,2016
6/26/2008,2008,747,518,2497,2008
6/27/2008,2008,741,517,2481,2000
6/28/2008,2008,736,516,2465,1994
6/29/2008,2008,738,516,2450,1987
6/30/2008,2008,738,515,2436,1979
7/1/2008,2008,736,514,2421,1971
7/2/2008,2008,736,513,2407,1962
7/3/2008,2008,732,512,2392,1954
7/4/2008,2008,729,511,2377,1947
7/5/2008,2008,725,510,2361,1939
7/6/2008,2008,721,508,2346,1932
7/7/2008,2008,715,507,2331,1924
7/8/2008,2008,711,506,2315,1916
7/9/2008,2008,706,504,2300,1908
7/10/2008,2008,715,503,2287,1901
7/11/2008,2008,711,502,2272,1893
7/12/2008,2008,705,500,2257,1885
7/13/2008,2008,699,498,2241,1877
7/14/2008,2008,693,495,2225,1869
7/15/2008,2008,687,492,2209,1861
7/16/2008,2008,682,489,2193,1852
7/17/2008,2008,677,486,2178,1843
7/18/2008,2008,673,471,2173,1835
7/19/2008,2008,681,458,2171,1827
7/20/2008,2008,677,445,2169,1819
7/21/2008,2008,673,432,2166,1811
7/22/2008,2008,668,419,2164,1803
7/23/2008,2008,662,406,2162,1795
7/24/2008,2008,657,393,2160,1788
7/25/2008,2008,653,380,2157,1780
7/26/2008,2008,648,367,2155,1772
7/27/2008,2008,644,354,2153,1764
7/28/2008,2008,641,341,2150,1764
7/29/2008,2008,645,328,2150,1758
7/30/2008,2008,645,315,2148,1750
7/31/2008,2008,643,302,2146,1742
8/1/2008,2008,639,289,2143,1734
8/2/2008,2008,633,276,2141,1726
8/3/2008,2008,628,263,2139,1718
8/4/2008,2008,624,250,2138,1711
8/5/2008,2008,622,237,2136,1703
8/6/2008,2008,619,224,2134,1695
8/7/2008,2008,617,211,2132,1687
8/8/2008,2008,614,198,2129,1678
8/9/2008,2008,614,185,2127,1678
8/10/2008,2008,613,183,2113,1669
8/11/2008,2008,611,181,2097,1660
8/12/2008,2008,609,179,2082,1650
8/13/2008,2008,604,178,2066,1640
8/14/2008,2008,598,177,2051,1631
8/15/2008,2008,592,176,2035,1621
8/16/2008,2008,586,175,2020,1611
8/17/2008,2008,580,174,2006,1602
8/18/2008,2008,578,173,1992,1602
8/19/2008,2008,574,172,1977,1593
8/20/2008,2008,584,174,2009,1593
8/21/2008,2008,584,182,2009,1584
8/22/2008,2008,582,191,2009,1575
8/23/2008,2008,578,193,1996,1566
8/24/2008,2008,573,197,1980,1557
8/25/2008,2008,568,197,1965,1548
8/26/2008,2008,563,197,1950,1539
8/27/2008,2008,558,197,1935,1529
8/28/2008,2008,553,197,1920,1520
8/29/2008,2008,548,197,1904,1511
8/30/2008,2008,543,197,1889,1502
8/31/2008,2008,539,197,1875,1493
9/1/2008,2008,540,184,1873,1484
9/2/2008,2008,539,172,1871,1475
9/3/2008,2008,536,161,1866,1466
9/4/2008,2008,533,148,1863,1457
9/5/2008,2008,531,135,1860,1448
9/6/2008,2008,526,122,1858,1439
9/7/2008,2008,523,114,1850,1430
9/8/2008,2008,519,106,1841,1430
9/9/2008,2008,515,99,1833,1422
9/10/2008,2008,513,92,1825,1412
9/11/2008,2008,510,85,1818,1403
9/12/2008,2008,505,81,1807,1395
9/13/2008,2008,502,79,1794,1386
9/14/2008,2008,497,78,1779,1377
9/15/2008,2008,502,77,1764,1368
9/16/2008,2008,500,76,1749,1359
9/17/2008,2008,496,76,1733,1351
9/18/2008,2008,491,76,1717,1342
9/19/2008,2008,489,75,1701,1334
9/20/2008,2008,485,75,1685,1325
9/21/2008,2008,493,75,1669,1316
9/22/2008,2008,529,75,1653,1308
9/23/2008,2008,582,75,1638,1300
9/24/2008,2008,632,75,1622,1291
9/25/2008,2008,689,90,1622,1291
9/26/2008,2008,736,95,1607,1282
9/27/2008,2008,783,95,1591,1274
9/28/2008,2008,837,95,1575,1266
9/29/2008,2008,888,95,1560,1257
9/30/2008,2008,941,97,1544,1257
10/1/2008,2008,989,97,1529,1249
10/2/2008,2008,1033,97,1514,1241
10/3/2008,2008,1074,97,1500,1233
10/4/2008,2008,1122,99,1485,1224
10/5/2008,2008,1177,99,1470,1216
10/6/2008,2008,1215,99,1455,1208
10/7/2008,2008,1257,99,1440,1200
10/8/2008,2008,1292,99,1425,1191
10/9/2008,2008,1323,99,1410,1183
10/10/2008,2008,1348,98,1394,1175
10/11/2008,2008,1381,98,1378,1167
10/12/2008,2008,1416,98,1364,1159
10/13/2008,2008,1462,111,1390,1175
10/14/2008,2008,1508,120,1380,1183
10/15/2008,2008,1550,121,1365,1183
10/16/2008,2008,1595,121,1351,1183
10/17/2008,2008,1633,122,1351,1183
10/18/2008,2008,1687,124,1338,1175
10/19/2008,2008,1739,125,1331,1183
10/20/2008,2008,1810,132,1349,1208
10/21/2008,2008,1908,180,1421,1316
10/22/2008,2008,1960,210,1470,1402
10/23/2008,2008,2018,257,1540,1504
10/24/2008,2008,2039,279,1566,1577
10/25/2008,2008,2077,310,1638,1691
10/26/2008,2008,2090,320,1661,1749
10/27/2008,2008,2093,324,1661,1769
10/28/2008,2008,2093,325,1677,1788
10/29/2008,2008,2095,325,1685,1806
10/30/2008,2008,2090,325,1685,1824
10/31/2008,2008,2090,325,1685,1838
11/1/2008,2008,2100,325,1685,1852
11/2/2008,2008,2108,325,1685,1866
11/3/2008,2008,2113,325,1685,1883
11/4/2008,2008,2116,325,1685,1901
11/5/2008,2008,2119,325,1685,1919
11/6/2008,2008,2121,325,1685,1938
11/7/2008,2008,2119,325,1685,1957
11/8/2008,2008,2113,325,1687,1976
11/9/2008,2008,2108,325,1689,1995
11/10/2008,2008,2124,325,1689,2013
11/11/2008,2008,2134,325,1689,2019
11/12/2008,2008,2129,325,1689,2019
11/13/2008,2008,2124,324,1689,2038
11/14/2008,2008,2119,324,1713,2053
11/15/2008,2008,2111,324,1735,2069
11/16/2008,2008,2137,331,1797,2086
11/17/2008,2008,2127,333,1821,2105
11/18/2008,2008,2116,335,1838,2121
11/19/2008,2008,2095,335,1850,2140
11/20/2008,2008,2082,335,1860,2159
11/21/2008,2008,2085,335,1871,2178
11/22/2008,2008,2116,345,1909,2226
11/23/2008,2008,2142,360,1942,2305
11/24/2008,2008,2155,372,1980,2365
11/25/2008,2008,2163,389,2001,2398
11/26/2008,2008,2214,398,2076,2518
11/27/2008,2008,2373,456,2257,2941
11/28/2008,2008,2898,609,2561,3132
11/29/2008,2008,2829,765,2902,3146
11/30/2008,2008,2982,871,2976,3126
12/1/2008,2008,3018,881,3022,3158
12/2/2008,2008,3051,881,3034,3146
12/3/2008,2008,3093,881,3096,3146
12/4/2008,2008,3231,881,3090,3154
12/5/2008,2008,3231,881,3080,3159
12/6/2008,2008,3231,881,3070,3159
12/7/2008,2008,3231,881,3060,3159
12/8/2008,2008,3231,881,3046,3154
12/9/2008,2008,3231,881,3046,3127
12/10/2008,2008,3231,881,3064,3127
12/11/2008,2008,3231,881,3070,3127
12/12/2008,2008,3231,881,3060,3125
12/13/2008,2008,3231,881,3060,3120
12/14/2008,2008,3231,881,3060,3115
12/15/2008,2008,3231,881,3050,3110
12/16/2008,2008,3231,881,3040,3105
12/17/2008,2008,3231,881,3030,3100
12/18/2008,2008,3231,881,3020,3095
12/19/2008,2008,3231,881,3012,3089
12/20/2008,2008,3231,881,3004,3081
12/21/2008,2008,3231,881,2996,3073
12/22/2008,2008,3231,881,2988,3064
12/23/2008,2008,3213,881,2980,3055
12/24/2008,2008,3186,881,2972,3048
12/25/2008,2008,3159,881,2964,3039
12/26/2008,2008,3134,881,2952,3030
12/27/2008,2008,3121,881,2940,3021
12/28/2008,2008,3108,881,2928,3012
12/29/2008,2008,3098,880,2916,3003
12/30/2008,2008,3087,878,2906,2995
12/31/2008,2008,3073,875,2896,2987
1/1/2009,2009,3058,872,2886,2979
1/2/2009,2009,3045,869,2876,2972
1/3/2009,2009,3031,867,2866,2962
1/4/2009,2009,3022,862,2856,2954
1/5/2009,2009,3012,858,2847,2946
1/6/2009,2009,2999,854,2837,2938
1/7/2009,2009,2989,850,2827,2929
1/8/2009,2009,2982,847,2817,2921
1/9/2009,2009,2979,844,2807,2913
1/10/2009,2009,2976,841,2794,2905
1/11/2009,2009,2973,838,2780,2895
1/12/2009,2009,2963,835,2767,2886
1/13/2009,2009,2953,832,2753,2875
1/14/2009,2009,2944,829,2739,2865
1/15/2009,2009,2934,826,2724,2857
1/16/2009,2009,2921,824,2709,2848
1/17/2009,2009,2921,821,2695,2839
1/18/2009,2009,2924,818,2682,2828
1/19/2009,2009,2924,815,2669,2817
1/20/2009,2009,2921,812,2657,2804
1/21/2009,2009,2918,809,2644,2794
1/22/2009,2009,2921,806,2626,2791
1/23/2009,2009,2924,803,2611,2785
1/24/2009,2009,2931,801,2599,2775
1/25/2009,2009,2934,798,2587,2766
1/26/2009,2009,2934,795,2575,2753
1/27/2009,2009,2944,792,2563,2740
1/28/2009,2009,2960,789,2557,2728
1/29/2009,2009,2973,786,2550,2716
1/30/2009,2009,2992,783,2542,2703
1/31/2009,2009,3015,780,2534,2691
2/1/2009,2009,3025,778,2528,2679
2/2/2009,2009,3038,776,2520,2667
2/3/2009,2009,3025,774,2517,2667
2/4/2009,2009,3022,772,2511,2669
2/5/2009,2009,3015,769,2507,2669
2/6/2009,2009,3002,767,2501,2674
2/7/2009,2009,2986,765,2495,2682
2/8/2009,2009,2963,763,2491,2686
2/9/2009,2009,2950,761,2487,2692
2/10/2009,2009,2918,759,2481,2696
2/11/2009,2009,2902,757,2475,2698
2/12/2009,2009,2886,755,2469,2701
2/13/2009,2009,2867,753,2463,2704
2/14/2009,2009,2854,750,2455,2704
2/15/2009,2009,2839,747,2448,2704
2/16/2009,2009,2823,744,2440,2707
2/17/2009,2009,2804,741,2432,2709
2/18/2009,2009,2792,738,2424,2710
2/19/2009,2009,2782,735,2417,2712
2/20/2009,2009,2770,732,2409,2715
2/21/2009,2009,2761,729,2401,2718
2/22/2009,2009,2761,726,2392,2721
2/23/2009,2009,2761,723,2384,2724
2/24/2009,2009,2767,720,2375,2728
2/25/2009,2009,2770,717,2367,2732
2/26/2009,2009,2776,714,2359,2736
2/27/2009,2009,2786,711,2351,2739
2/28/2009,2009,2795,708,2342,2742
3/1/2009,2009,2798,705,2335,2742
3/2/2009,2009,2795,702,2329,2742
3/3/2009,2009,2789,699,2329,2742
3/4/2009,2009,2798,696,2329,2740
3/5/2009,2009,2807,693,2320,2740
3/6/2009,2009,2817,690,2309,2748
3/7/2009,2009,2823,687,2298,2756
3/8/2009,2009,2839,684,2303,2764
3/9/2009,2009,2839,681,2307,2771
3/10/2009,2009,2842,678,2311,2778
3/11/2009,2009,2854,672,2315,2786
3/12/2009,2009,2861,669,2320,2791
3/13/2009,2009,2870,666,2324,2797
3/14/2009,2009,2877,663,2329,2804
3/15/2009,2009,2883,660,2333,2812
3/16/2009,2009,2883,657,2337,2822
3/17/2009,2009,2886,654,2344,2835
3/18/2009,2009,2889,651,2351,2848
3/19/2009,2009,2892,648,2357,2859
3/20/2009,2009,2896,646,2363,2872
3/21/2009,2009,2899,644,2369,2884
3/22/2009,2009,2902,642,2375,2892
3/23/2009,2009,2905,640,2382,2900
3/24/2009,2009,2902,638,2388,2908
3/25/2009,2009,2902,637,2394,2916
3/26/2009,2009,2902,635,2400,2924
3/27/2009,2009,2912,634,2407,2929
3/28/2009,2009,2915,632,2407,2929
3/29/2009,2009,2912,630,2413,2929
3/30/2009,2009,2905,628,2419,2929
3/31/2009,2009,2899,627,2426,2929
4/1/2009,2009,2886,625,2432,2929
4/2/2009,2009,2858,623,2438,2929
4/3/2009,2009,2810,621,2444,2929
4/4/2009,2009,2764,619,2450,2929
4/5/2009,2009,2724,617,2455,2929
4/6/2009,2009,2690,614,2461,2929
4/7/2009,2009,2666,611,2465,2921
4/8/2009,2009,2639,608,2465,2907
4/9/2009,2009,2612,605,2465,2892
4/10/2009,2009,2586,602,2465,2878
4/11/2009,2009,2559,599,2465,2861
4/12/2009,2009,2536,596,2465,2848
4/13/2009,2009,2510,593,2465,2832
4/14/2009,2009,2484,590,2465,2817
4/15/2009,2009,2458,587,2465,2802
4/16/2009,2009,2432,584,2465,2786
4/17/2009,2009,2404,581,2465,2771
4/18/2009,2009,2396,578,2463,2756
4/19/2009,2009,2390,575,2448,2740
4/20/2009,2009,2384,572,2432,2725
4/21/2009,2009,2379,569,2417,2710
4/22/2009,2009,2373,566,2401,2695
4/23/2009,2009,2367,563,2386,2680
4/24/2009,2009,2359,560,2369,2665
4/25/2009,2009,2351,557,2353,2650
4/26/2009,2009,2342,554,2335,2635
4/27/2009,2009,2331,551,2318,2620
4/28/2009,2009,2320,548,2300,2605
4/29/2009,2009,2309,545,2283,2590
4/30/2009,2009,2298,542,2265,2575
5/1/2009,2009,2287,539,2248,2560
5/2/2009,2009,2276,536,2228,2546
5/3/2009,2009,2265,533,2209,2532
5/4/2009,2009,2255,530,2189,2517
5/5/2009,2009,2244,527,2169,2502
5/6/2009,2009,2233,524,2150,2487
5/7/2009,2009,2222,514,2139,2472
5/8/2009,2009,2211,499,2134,2458
5/9/2009,2009,2201,484,2131,2444
5/10/2009,2009,2190,469,2127,2429
5/11/2009,2009,2179,454,2124,2415
5/12/2009,2009,2171,439,2120,2401
5/13/2009,2009,2163,424,2117,2384
5/14/2009,2009,2155,409,2113,2372
5/15/2009,2009,2145,394,2111,2358
5/16/2009,2009,2134,387,2122,2344
5/17/2009,2009,2126,371,2122,2330
5/18/2009,2009,2116,356,2122,2316
5/19/2009,2009,2108,342,2120,2300
5/20/2009,2009,2100,329,2118,2284
5/21/2009,2009,2090,315,2115,2268
5/22/2009,2009,2085,302,2113,2252
5/23/2009,2009,2077,289,2110,2236
5/24/2009,2009,2069,276,2108,2220
5/25/2009,2009,2062,263,2106,2204
5/26/2009,2009,2051,250,2101,2184
5/27/2009,2009,2041,237,2096,2164
5/28/2009,2009,2033,224,2092,2144
5/29/2009,2009,2025,211,2087,2124
5/30/2009,2009,2016,198,2082,2104
5/31/2009,2009,2006,185,2076,2084
6/1/2009,2009,2000,172,2071,2064
6/2/2009,2009,1993,159,2066,2044
6/3/2009,2009,1985,146,2061,2024
6/4/2009,2009,1978,133,2056,2004
6/5/2009,2009,1973,120,2051,1985
6/6/2009,2009,1965,107,2046,1964
6/7/2009,2009,1955,96,2039,1943
6/8/2009,2009,1945,91,2025,1922
6/9/2009,2009,1938,88,2008,1901
6/10/2009,2009,1928,86,1991,1880
6/11/2009,2009,1918,84,1974,1859
6/12/2009,2009,1911,83,1955,1839
6/13/2009,2009,1901,82,1936,1819
6/14/2009,2009,1894,81,1918,1799
6/15/2009,2009,1894,81,1899,1779
6/16/2009,2009,1879,79,1881,1759
6/17/2009,2009,1872,79,1861,1739
6/18/2009,2009,1867,79,1841,1720
6/19/2009,2009,1860,79,1821,1701
6/20/2009,2009,1853,78,1802,1682
6/21/2009,2009,1845,80,1786,1663
6/22/2009,2009,1819,83,1777,1644
6/23/2009,2009,1793,85,1772,1624
6/24/2009,2009,1765,85,1772,1605
6/25/2009,2009,1737,85,1776,1586
6/26/2009,2009,1709,85,1781,1567
6/27/2009,2009,1682,84,1783,1551
6/28/2009,2009,1653,84,1786,1533
6/29/2009,2009,1624,84,1786,1515
6/30/2009,2009,1595,84,1786,1496
7/1/2009,2009,1567,83,1786,1478
7/2/2009,2009,1540,83,1786,1460
7/3/2009,2009,1512,83,1786,1440
7/4/2009,2009,1483,83,1786,1421
7/5/2009,2009,1456,84,1789,1402
7/6/2009,2009,1428,84,1789,1383
7/7/2009,2009,1398,84,1789,1363
7/8/2009,2009,1369,84,1789,1344
7/9/2009,2009,1342,84,1792,1327
7/10/2009,2009,1314,84,1795,1310
7/11/2009,2009,1286,84,1797,1293
7/12/2009,2009,1257,84,1800,1276
7/13/2009,2009,1227,84,1802,1259
7/14/2009,2009,1197,84,1805,1242
7/15/2009,2009,1167,85,1808,1225
7/16/2009,2009,1135,86,1810,1209
7/17/2009,2009,1104,87,1813,1193
7/18/2009,2009,1074,88,1815,1177
7/19/2009,2009,1042,89,1820,1161
7/20/2009,2009,1013,90,1824,1145
7/21/2009,2009,983,91,1828,1129
7/22/2009,2009,954,92,1831,1113
7/23/2009,2009,925,93,1835,1098
7/24/2009,2009,895,94,1838,1083
7/25/2009,2009,865,95,1841,1066
7/26/2009,2009,836,96,1845,1050
7/27/2009,2009,807,97,1848,1034
7/28/2009,2009,778,98,1851,1025
7/29/2009,2009,755,99,1855,1015
7/30/2009,2009,726,100,1860,999
7/31/2009,2009,722,102,1865,999
8/1/2009,2009,695,104,1871,999
8/2/2009,2009,668,106,1878,985
8/3/2009,2009,641,108,1884,970
8/4/2009,2009,613,109,1891,955
8/5/2009,2009,586,111,1898,940
8/6/2009,2009,558,112,1904,925
8/7/2009,2009,529,113,1911,910
8/8/2009,2009,500,114,1918,895
8/9/2009,2009,471,115,1923,880
8/10/2009,2009,443,115,1928,865
8/11/2009,2009,416,117,1933,850
8/12/2009,2009,389,118,1936,836
8/13/2009,2009,362,119,1936,821
8/14/2009,2009,338,120,1926,806
8/15/2009,2009,400,123,1926,806
8/16/2009,2009,373,132,1953,806
8/17/2009,2009,348,155,1943,806
8/18/2009,2009,325,158,1948,806
8/19/2009,2009,303,161,1942,806
8/20/2009,2009,281,163,1933,806
8/21/2009,2009,262,165,1923,805
8/22/2009,2009,244,166,1913,798
8/23/2009,2009,229,166,1903,790
8/24/2009,2009,214,166,1893,785
8/25/2009,2009,205,166,1883,780
8/26/2009,2009,193,166,1873,772
8/27/2009,2009,187,166,1863,765
8/28/2009,2009,180,166,1853,757
8/29/2009,2009,177,166,1843,749
8/30/2009,2009,175,166,1828,743
8/31/2009,2009,177,166,1813,734
9/1/2009,2009,180,167,1803,725
9/2/2009,2009,173,167,1789,716
9/3/2009,2009,171,167,1776,707
9/4/2009,2009,168,167,1764,698
9/5/2009,2009,165,167,1751,689
9/6/2009,2009,161,167,1738,680
9/7/2009,2009,157,167,1724,674
9/8/2009,2009,153,167,1709,667
9/9/2009,2009,149,167,1693,660
9/10/2009,2009,145,167,1677,653
9/11/2009,2009,141,167,1661,644
9/12/2009,2009,137,167,1644,636
9/13/2009,2009,133,167,1628,627
9/14/2009,2009,131,167,1611,618
9/15/2009,2009,129,167,1594,610
9/16/2009,2009,127,167,1576,602
9/17/2009,2009,125,168,1558,602
9/18/2009,2009,123,168,1540,594
9/19/2009,2009,122,168,1523,585
9/20/2009,2009,150,169,1515,576
9/21/2009,2009,194,170,1498,567
9/22/2009,2009,243,171,1482,558
9/23/2009,2009,294,171,1465,549
9/24/2009,2009,345,173,1449,541
9/25/2009,2009,393,173,1434,533
9/26/2009,2009,437,180,1434,525
9/27/2009,2009,478,181,1419,517
9/28/2009,2009,519,185,1419,509
9/29/2009,2009,551,186,1405,501
9/30/2009,2009,574,188,1394,493
10/1/2009,2009,605,188,1378,486
10/2/2009,2009,645,188,1362,479
10/3/2009,2009,687,188,1344,473
10/4/2009,2009,728,188,1327,466
10/5/2009,2009,764,188,1312,459
10/6/2009,2009,797,188,1294,452
10/7/2009,2009,828,188,1277,445
10/8/2009,2009,858,188,1262,437
10/9/2009,2009,889,188,1248,431
10/10/2009,2009,934,188,1230,425
10/11/2009,2009,973,188,1214,419
10/12/2009,2009,1007,188,1198,412
10/13/2009,2009,1036,188,1181,406
10/14/2009,2009,1064,188,1165,406
10/15/2009,2009,1095,188,1147,400
10/16/2009,2009,1127,188,1129,394
10/17/2009,2009,1157,188,1111,388
10/18/2009,2009,1172,188,1092,382
10/19/2009,2009,1187,188,1074,376
10/20/2009,2009,1209,188,1056,370
10/21/2009,2009,1239,188,1039,364
10/22/2009,2009,1250,188,1022,358
10/23/2009,2009,1261,188,1005,371
10/24/2009,2009,1279,188,989,385
10/25/2009,2009,1279,188,973,399
10/26/2009,2009,1273,188,977,412
10/27/2009,2009,1261,189,983,427
10/28/2009,2009,1241,191,998,444
10/29/2009,2009,1220,197,1040,480
10/30/2009,2009,1206,203,1056,503
10/31/2009,2009,1189,206,1066,520
11/1/2009,2009,1175,208,1074,534
11/2/2009,2009,1165,210,1082,548
11/3/2009,2009,1153,214,1095,576
11/4/2009,2009,1162,215,1103,584
11/5/2009,2009,1170,232,1120,724
11/6/2009,2009,1178,238,1133,843
11/7/2009,2009,1229,257,1181,1029
11/8/2009,2009,1286,303,1444,1210
11/9/2009,2009,1392,360,1509,1344
11/10/2009,2009,1473,406,1560,1441
11/11/2009,2009,1525,438,1599,1477
11/12/2009,2009,1554,456,1606,1486
